post_id,mentor_id,target_level_num,required_education_num,is_open,is_available,capacity,program_enrollment_count,program_popularity_log,spots_left,spots_left_log,required_skill_count,avg_required_skill_level,program_difficulty_score,requirement_set,requirement_level_map,deadline,days_until_deadline,deadline_passed
2016,5115,1,1,1,1,5,0,0.0,5,1.791759469228055,3,2.3333333333333335,1.5333333333333334,"{72, 73, 74}","{74: 2, 73: 2, 72: 3}",2026-07-02 00:00:00,284,0
2017,5115,2,2,1,1,9,0,0.0,9,2.302585092994046,3,2.0,2.0,"{65, 66, 69}","{66: 1, 65: 2, 69: 3}",2026-06-28 00:00:00,280,0
2018,5115,1,3,1,1,4,0,0.0,4,1.6094379124341003,3,1.6666666666666667,1.2666666666666666,"{72, 73, 74}","{74: 1, 72: 1, 73: 3}",2026-05-30 00:00:00,251,0
2019,4156,1,2,1,1,4,0,0.0,4,1.6094379124341003,3,3.0,1.8000000000000003,"{24, 25, 26}","{26: 2, 24: 3, 25: 4}",2026-06-04 00:00:00,256,0
2021,4156,1,5,1,1,8,0,0.0,8,2.1972245773362196,3,2.0,1.4,"{48, 56, 54}","{48: 2, 56: 2, 54: 2}",2026-05-29 00:00:00,250,0
2022,649,2,3,1,1,9,0,0.0,9,2.302585092994046,3,1.3333333333333333,1.7333333333333334,"{34, 30, 31}","{31: 1, 34: 1, 30: 2}",2026-06-24 00:00:00,276,0
2023,649,1,1,1,1,8,0,0.0,8,2.1972245773362196,3,1.3333333333333333,1.1333333333333333,"{34, 30, 31}","{34: 1, 30: 1, 31: 2}",2026-06-10 00:00:00,262,0
2025,4511,2,2,1,1,6,0,0.0,6,1.9459101490553132,3,2.6666666666666665,2.2666666666666666,"{121, 122, 123}","{121: 1, 123: 3, 122: 4}",2026-06-05 00:00:00,257,0
2027,4511,1,3,1,1,7,0,0.0,7,2.0794415416798357,3,1.6666666666666667,1.2666666666666666,"{104, 105, 106}","{105: 1, 104: 2, 106: 2}",2026-06-17 00:00:00,269,0
2030,555,1,4,1,1,10,0,0.0,10,2.3978952727983707,3,1.3333333333333333,1.1333333333333333,"{72, 73, 75}","{73: 1, 75: 1, 72: 2}",2026-06-17 00:00:00,269,0
2031,555,2,1,1,1,5,0,0.0,5,1.791759469228055,3,2.3333333333333335,2.1333333333333333,"{84, 85, 86}","{86: 1, 85: 2, 84: 4}",2026-07-10 00:00:00,292,0
2032,555,1,3,1,1,10,0,0.0,10,2.3978952727983707,3,1.6666666666666667,1.2666666666666666,"{83, 84, 85}","{83: 1, 85: 1, 84: 3}",2025-11-27 00:00:00,67,0
2034,2564,1,1,1,1,8,0,0.0,8,2.1972245773362196,3,1.6666666666666667,1.2666666666666666,"{73, 74, 75}","{75: 1, 73: 2, 74: 2}",2026-04-09 00:00:00,200,0
2035,1763,1,4,1,1,9,1,0.6931471805599453,8,2.1972245773362196,2,1.5,1.2000000000000002,"{33, 30}","{33: 1, 30: 2}",2025-10-19 00:00:00,28,0
2037,1763,2,2,1,1,14,6,1.9459101490553132,8,2.1972245773362196,3,1.3333333333333333,1.7333333333333334,"{1, 2, 3}","{3: 1, 2: 1, 1: 2}",2025-11-10 00:00:00,50,0
2038,1763,1,1,1,1,7,0,0.0,7,2.0794415416798357,2,3.0,1.8000000000000003,"{33, 30}","{33: 2, 30: 4}",2026-02-16 00:00:00,148,0
2039,3065,2,5,1,1,7,0,0.0,7,2.0794415416798357,3,2.0,2.0,"{13, 10, 21}","{10: 1, 21: 1, 13: 4}",2026-06-17 00:00:00,269,0
2040,3911,2,4,1,1,7,0,0.0,7,2.0794415416798357,2,2.0,2.0,"{72, 74}","{74: 2, 72: 2}",2026-03-23 00:00:00,183,0
2041,3911,1,5,1,1,7,0,0.0,7,2.0794415416798357,3,2.0,1.4,"{89, 94, 95}","{94: 1, 89: 2, 95: 3}",2026-07-10 00:00:00,292,0
2042,3911,2,5,1,1,9,0,0.0,9,2.302585092994046,3,1.3333333333333333,1.7333333333333334,"{81, 84, 86}","{84: 1, 86: 1, 81: 2}",2026-07-09 00:00:00,291,0
2044,1153,1,1,1,1,8,0,0.0,8,2.1972245773362196,3,2.6666666666666665,1.6666666666666665,"{19, 11, 14}","{11: 2, 14: 2, 19: 4}",2026-07-07 00:00:00,289,0
2045,3188,1,5,1,1,5,0,0.0,5,1.791759469228055,3,1.6666666666666667,1.2666666666666666,"{89, 90, 94}","{90: 1, 94: 2, 89: 2}",2026-06-10 00:00:00,262,0
2047,3939,1,5,1,1,6,0,0.0,6,1.9459101490553132,3,2.6666666666666665,1.6666666666666665,"{49, 52, 54}","{52: 2, 49: 2, 54: 4}",2026-06-15 00:00:00,267,0
2048,3939,1,1,1,1,4,0,0.0,4,1.6094379124341003,3,1.6666666666666667,1.2666666666666666,"{33, 34, 31}","{31: 1, 33: 1, 34: 3}",2026-06-30 00:00:00,282,0
2049,3939,1,1,1,1,4,0,0.0,4,1.6094379124341003,3,2.0,1.4,"{40, 37, 38}","{38: 1, 40: 1, 37: 4}",2026-07-03 00:00:00,285,0
2050,615,1,1,1,1,5,0,0.0,5,1.791759469228055,3,2.6666666666666665,1.6666666666666665,"{80, 77, 78}","{80: 2, 78: 2, 77: 4}",2026-02-09 00:00:00,141,0
2051,3518,1,1,1,1,3,0,0.0,3,1.3862943611198906,3,1.0,1.0,"{36, 37, 46}","{37: 1, 46: 1, 36: 1}",2026-07-06 00:00:00,288,0
2053,3518,1,1,1,1,7,0,0.0,7,2.0794415416798357,3,2.6666666666666665,1.6666666666666665,"{28, 22, 23}","{23: 1, 28: 3, 22: 4}",2026-06-03 00:00:00,255,0
2054,3518,1,1,1,1,8,0,0.0,8,2.1972245773362196,3,2.0,1.4,"{25, 28, 22}","{22: 2, 28: 2, 25: 2}",2026-06-02 00:00:00,254,0
2055,5458,1,2,1,1,7,0,0.0,7,2.0794415416798357,2,2.5,1.6,"{76, 78}","{76: 2, 78: 3}",2026-06-03 00:00:00,255,0
2056,5458,1,2,1,1,10,0,0.0,10,2.3978952727983707,3,1.3333333333333333,1.1333333333333333,"{72, 73, 71}","{73: 1, 72: 1, 71: 2}",2026-07-09 00:00:00,291,0
2059,4281,1,3,1,1,6,0,0.0,6,1.9459101490553132,3,1.6666666666666667,1.2666666666666666,"{58, 59, 60}","{58: 1, 59: 2, 60: 2}",2026-06-03 00:00:00,255,0
2060,4281,1,1,1,1,6,0,0.0,6,1.9459101490553132,3,2.3333333333333335,1.5333333333333334,"{57, 58, 60}","{60: 1, 57: 2, 58: 4}",2026-06-20 00:00:00,272,0
2062,4281,2,5,1,1,6,0,0.0,6,1.9459101490553132,3,2.6666666666666665,2.2666666666666666,"{98, 102, 103}","{102: 1, 98: 3, 103: 4}",2026-06-28 00:00:00,280,0
2064,849,1,5,1,1,8,0,0.0,8,2.1972245773362196,2,2.5,1.6,"{152, 151}","{151: 2, 152: 3}",2026-06-16 00:00:00,268,0
2068,5060,1,5,1,1,10,0,0.0,10,2.3978952727983707,2,2.0,1.4,"{5, 7}","{7: 2, 5: 2}",2026-03-02 00:00:00,162,0
2071,4808,1,2,1,1,8,0,0.0,8,2.1972245773362196,3,1.3333333333333333,1.1333333333333333,"{58, 59, 60}","{60: 1, 59: 1, 58: 2}",2026-06-11 00:00:00,263,0
2072,4808,1,2,1,1,6,0,0.0,6,1.9459101490553132,3,1.3333333333333333,1.1333333333333333,"{96, 97, 101}","{101: 1, 96: 1, 97: 2}",2026-07-12 00:00:00,294,0
2078,2337,1,4,1,1,4,0,0.0,4,1.6094379124341003,3,2.0,1.4,"{42, 38, 47}","{38: 1, 42: 1, 47: 4}",2025-11-26 00:00:00,66,0
2079,2337,1,5,1,1,7,0,0.0,7,2.0794415416798357,2,2.0,1.4,"{30, 31}","{31: 1, 30: 3}",2026-07-01 00:00:00,283,0
2085,2647,1,1,1,1,5,0,0.0,5,1.791759469228055,3,1.3333333333333333,1.1333333333333333,"{25, 22, 23}","{22: 1, 25: 1, 23: 2}",2026-06-11 00:00:00,263,0
2088,2691,1,2,1,1,5,0,0.0,5,1.791759469228055,3,1.0,1.0,"{33, 35, 31}","{31: 1, 35: 1, 33: 1}",2026-06-17 00:00:00,269,0
2090,546,1,2,1,1,8,0,0.0,8,2.1972245773362196,2,2.0,1.4,"{24, 22}","{24: 2, 22: 2}",2026-06-17 00:00:00,269,0
2091,546,1,2,1,1,7,0,0.0,7,2.0794415416798357,3,2.6666666666666665,1.6666666666666665,"{32, 34, 31}","{31: 2, 34: 2, 32: 4}",2026-02-04 00:00:00,136,0
2098,2331,2,2,1,1,4,0,0.0,4,1.6094379124341003,2,3.0,2.4000000000000004,"{41, 36}","{41: 3, 36: 3}",2026-07-01 00:00:00,283,0
2099,2331,1,2,1,1,4,0,0.0,4,1.6094379124341003,3,1.6666666666666667,1.2666666666666666,"{56, 54, 55}","{54: 1, 56: 2, 55: 2}",2026-06-05 00:00:00,257,0
2100,2331,1,5,1,1,5,0,0.0,5,1.791759469228055,3,2.6666666666666665,1.6666666666666665,"{25, 27, 23}","{23: 1, 25: 3, 27: 4}",2026-06-28 00:00:00,280,0
2101,2331,2,4,1,1,6,0,0.0,6,1.9459101490553132,2,2.5,2.2,"{41, 36}","{36: 1, 41: 4}",2026-06-13 00:00:00,265,0
2102,2331,2,5,1,1,7,1,0.6931471805599453,6,1.9459101490553132,3,1.6666666666666667,1.8666666666666667,"{25, 27, 23}","{25: 1, 23: 2, 27: 2}",2025-12-14 00:00:00,84,0
2104,3201,1,5,1,1,6,0,0.0,6,1.9459101490553132,3,2.0,1.4,"{57, 59, 60}","{60: 1, 59: 1, 57: 4}",2026-06-05 00:00:00,257,0
2105,3201,1,5,1,1,6,0,0.0,6,1.9459101490553132,3,1.0,1.0,"{58, 59, 60}","{58: 1, 59: 1, 60: 1}",2026-06-01 00:00:00,253,0
2106,3201,1,3,1,1,8,0,0.0,8,2.1972245773362196,3,1.3333333333333333,1.1333333333333333,"{97, 99, 103}","{97: 1, 103: 1, 99: 2}",2026-07-04 00:00:00,286,0
2107,4965,1,4,1,1,7,0,0.0,7,2.0794415416798357,3,1.6666666666666667,1.2666666666666666,"{56, 49, 53}","{56: 1, 49: 2, 53: 2}",2026-07-05 00:00:00,287,0
2108,4965,2,4,1,1,13,9,2.302585092994046,4,1.6094379124341003,3,1.0,1.6,"{8, 9, 1}","{1: 1, 9: 1, 8: 1}",2025-11-08 00:00:00,48,0
2110,3072,1,2,1,1,7,0,0.0,7,2.0794415416798357,3,1.3333333333333333,1.1333333333333333,"{21, 11, 13}","{21: 1, 11: 1, 13: 2}",2026-06-22 00:00:00,274,0
2111,3072,1,1,1,1,6,0,0.0,6,1.9459101490553132,3,2.3333333333333335,1.5333333333333334,"{40, 44, 45}","{45: 2, 40: 2, 44: 3}",2025-09-28 00:00:00,7,0
2113,1485,1,4,1,1,8,0,0.0,8,2.1972245773362196,2,2.5,1.6,"{114, 115}","{114: 1, 115: 4}",2025-11-14 00:00:00,54,0
2114,1485,1,1,1,1,9,0,0.0,9,2.302585092994046,2,1.5,1.2000000000000002,"{114, 115}","{115: 1, 114: 2}",2026-07-04 00:00:00,286,0
2116,5009,1,2,1,1,7,0,0.0,7,2.0794415416798357,3,1.6666666666666667,1.2666666666666666,"{104, 107, 109}","{109: 1, 107: 2, 104: 2}",2026-07-12 00:00:00,294,0
2118,4641,1,5,1,1,8,0,0.0,8,2.1972245773362196,3,1.0,1.0,"{40, 44, 37}","{40: 1, 37: 1, 44: 1}",2026-07-13 00:00:00,295,0
2120,4641,1,2,1,1,4,0,0.0,4,1.6094379124341003,3,1.6666666666666667,1.2666666666666666,"{40, 44, 37}","{37: 1, 44: 2, 40: 2}",2026-07-04 00:00:00,286,0
2121,4641,2,5,1,1,10,0,0.0,10,2.3978952727983707,3,1.3333333333333333,1.7333333333333334,"{33, 29, 31}","{33: 1, 31: 1, 29: 2}",2026-06-05 00:00:00,257,0
2122,1405,1,3,1,1,5,0,0.0,5,1.791759469228055,3,2.0,1.4,"{88, 85, 86}","{88: 1, 86: 2, 85: 3}",2026-01-25 00:00:00,126,0
2123,3865,1,3,1,1,7,0,0.0,7,2.0794415416798357,3,1.3333333333333333,1.1333333333333333,"{117, 118, 119}","{119: 1, 118: 1, 117: 2}",2026-06-09 00:00:00,261,0
2126,5352,1,1,1,1,10,0,0.0,10,2.3978952727983707,3,1.6666666666666667,1.2666666666666666,"{24, 26, 23}","{23: 1, 26: 2, 24: 2}",2026-07-14 00:00:00,296,0
2127,4137,2,5,1,1,5,0,0.0,5,1.791759469228055,3,3.0,2.4000000000000004,"{28, 22, 23}","{28: 2, 22: 3, 23: 4}",2026-06-29 00:00:00,281,0
2128,4137,1,3,1,1,5,0,0.0,5,1.791759469228055,2,2.5,1.6,"{17, 20}","{17: 2, 20: 3}",2026-04-20 00:00:00,211,0
2129,4745,1,4,1,1,6,0,0.0,6,1.9459101490553132,3,1.3333333333333333,1.1333333333333333,"{8, 9, 1}","{8: 1, 9: 1, 1: 2}",2026-06-22 00:00:00,274,0
2130,4745,1,1,1,1,6,1,0.6931471805599453,5,1.791759469228055,3,2.3333333333333335,1.5333333333333334,"{9, 5, 1}","{5: 2, 1: 2, 9: 3}",2025-11-20 00:00:00,60,0
2131,4745,1,1,1,1,10,3,1.3862943611198906,7,2.0794415416798357,3,1.6666666666666667,1.2666666666666666,"{8, 9, 5}","{9: 1, 5: 2, 8: 2}",2025-12-01 00:00:00,71,0
2132,4745,1,5,1,1,10,2,1.0986122886681098,8,2.1972245773362196,3,1.0,1.0,"{8, 1, 5}","{8: 1, 1: 1, 5: 1}",2025-12-04 00:00:00,74,0
2134,5056,1,4,1,1,8,0,0.0,8,2.1972245773362196,3,1.0,1.0,"{1, 3, 6}","{3: 1, 1: 1, 6: 1}",2026-06-08 00:00:00,260,0
2135,5056,1,5,1,1,5,0,0.0,5,1.791759469228055,3,1.3333333333333333,1.1333333333333333,"{1, 3, 6}","{3: 1, 6: 1, 1: 2}",2026-07-04 00:00:00,286,0
2136,5056,1,1,1,1,5,0,0.0,5,1.791759469228055,3,2.0,1.4,"{1, 3, 6}","{3: 1, 1: 2, 6: 3}",2026-06-16 00:00:00,268,0
2137,3830,1,2,1,1,7,1,0.6931471805599453,6,1.9459101490553132,2,2.0,1.4,"{25, 28}","{28: 1, 25: 3}",2025-11-26 00:00:00,66,0
2139,3249,2,5,1,1,4,0,0.0,4,1.6094379124341003,3,1.6666666666666667,1.8666666666666667,"{112, 114, 111}","{114: 1, 111: 2, 112: 2}",2026-06-03 00:00:00,255,0
2141,3249,1,3,1,1,9,0,0.0,9,2.302585092994046,3,2.0,1.4,"{116, 118, 119}","{116: 1, 118: 2, 119: 3}",2026-03-25 00:00:00,185,0
2143,1131,2,3,1,1,6,0,0.0,6,1.9459101490553132,3,2.3333333333333335,2.1333333333333333,"{96, 97, 99}","{97: 1, 96: 2, 99: 4}",2026-07-03 00:00:00,285,0
2144,1131,1,4,1,1,6,0,0.0,6,1.9459101490553132,3,1.6666666666666667,1.2666666666666666,"{96, 97, 99}","{97: 1, 99: 1, 96: 3}",2026-07-05 00:00:00,287,0
2146,4567,1,2,1,1,8,0,0.0,8,2.1972245773362196,3,2.6666666666666665,1.6666666666666665,"{84, 85, 86}","{85: 2, 86: 2, 84: 4}",2026-06-01 00:00:00,253,0
2149,4567,2,4,1,1,7,0,0.0,7,2.0794415416798357,3,2.3333333333333335,2.1333333333333333,"{72, 73, 75}","{73: 1, 75: 2, 72: 4}",2026-06-08 00:00:00,260,0
2152,5300,1,4,1,1,6,0,0.0,6,1.9459101490553132,3,2.0,1.4,"{32, 33, 34}","{34: 1, 32: 2, 33: 3}",2026-07-10 00:00:00,292,0
2153,5300,2,3,1,1,9,0,0.0,9,2.302585092994046,3,2.3333333333333335,2.1333333333333333,"{32, 33, 34}","{32: 1, 34: 2, 33: 4}",2026-06-03 00:00:00,255,0
2154,5300,1,4,1,1,10,0,0.0,10,2.3978952727983707,2,2.0,1.4,"{16, 32}","{32: 2, 16: 2}",2026-06-26 00:00:00,278,0
2156,2199,1,2,1,1,8,0,0.0,8,2.1972245773362196,3,1.0,1.0,"{17, 20, 14}","{20: 1, 14: 1, 17: 1}",2026-01-29 00:00:00,130,0
2157,2199,1,3,1,1,5,0,0.0,5,1.791759469228055,3,2.0,1.4,"{11, 20, 14}","{20: 1, 11: 2, 14: 3}",2026-07-02 00:00:00,284,0
2164,3266,1,5,1,1,7,0,0.0,7,2.0794415416798357,3,1.6666666666666667,1.2666666666666666,"{32, 35, 31}","{35: 1, 31: 1, 32: 3}",2026-07-12 00:00:00,294,0
2166,3266,1,3,1,1,7,0,0.0,7,2.0794415416798357,3,2.6666666666666665,1.6666666666666665,"{8, 1, 4}","{1: 2, 8: 3, 4: 3}",2025-12-14 00:00:00,84,0
2167,5481,2,5,1,1,6,0,0.0,6,1.9459101490553132,2,2.0,2.0,"{81, 86}","{81: 1, 86: 3}",2026-06-21 00:00:00,273,0
2168,5481,2,2,1,1,16,8,2.1972245773362196,8,2.1972245773362196,2,1.0,1.6,"{81, 86}","{81: 1, 86: 1}",2025-11-04 00:00:00,44,0
2170,4809,1,4,1,1,8,0,0.0,8,2.1972245773362196,3,1.3333333333333333,1.1333333333333333,"{129, 131, 134}","{131: 1, 129: 1, 134: 2}",2026-06-23 00:00:00,275,0
2174,1621,1,5,1,1,8,0,0.0,8,2.1972245773362196,2,2.0,1.4,"{80, 78}","{78: 1, 80: 3}",2026-04-20 00:00:00,211,0
2175,1849,1,3,1,1,4,0,0.0,4,1.6094379124341003,3,1.6666666666666667,1.2666666666666666,"{48, 56, 51}","{51: 1, 48: 1, 56: 3}",2026-07-10 00:00:00,292,0
2176,4009,1,2,1,1,9,0,0.0,9,2.302585092994046,3,2.3333333333333335,1.5333333333333334,"{33, 29, 31}","{33: 1, 29: 2, 31: 4}",2026-06-02 00:00:00,254,0
2177,4009,2,4,1,1,10,3,1.3862943611198906,7,2.0794415416798357,2,1.5,1.8,"{48, 52}","{48: 1, 52: 2}",2025-09-30 00:00:00,9,0
2178,570,1,1,1,1,7,0,0.0,7,2.0794415416798357,3,2.3333333333333335,1.5333333333333334,"{41, 36, 37}","{37: 1, 36: 2, 41: 4}",2026-06-07 00:00:00,259,0
2179,570,1,1,1,1,4,0,0.0,4,1.6094379124341003,3,2.0,1.4,"{9, 6, 1}","{9: 1, 6: 2, 1: 3}",2026-06-23 00:00:00,275,0
2180,570,1,2,1,1,9,1,0.6931471805599453,8,2.1972245773362196,3,1.6666666666666667,1.2666666666666666,"{56, 53, 54}","{53: 1, 54: 2, 56: 2}",2026-06-21 00:00:00,273,0
2182,4818,2,4,1,1,10,0,0.0,10,2.3978952727983707,3,1.3333333333333333,1.7333333333333334,"{10, 18, 21}","{18: 1, 10: 1, 21: 2}",2026-06-25 00:00:00,277,0
2183,4818,1,2,1,1,8,0,0.0,8,2.1972245773362196,3,2.0,1.4,"{18, 13, 14}","{13: 1, 14: 2, 18: 3}",2026-06-04 00:00:00,256,0
2184,4818,2,5,1,1,9,0,0.0,9,2.302585092994046,3,1.6666666666666667,1.8666666666666667,"{10, 18, 21}","{18: 1, 10: 1, 21: 3}",2026-04-18 00:00:00,209,0
2190,2514,1,3,1,1,6,0,0.0,6,1.9459101490553132,3,2.3333333333333335,1.5333333333333334,"{72, 73, 71}","{73: 2, 71: 2, 72: 3}",2026-06-15 00:00:00,267,0
2192,985,1,4,1,1,10,0,0.0,10,2.3978952727983707,3,1.3333333333333333,1.1333333333333333,"{66, 67, 70}","{67: 1, 70: 1, 66: 2}",2026-07-12 00:00:00,294,0
2193,985,1,4,1,1,5,0,0.0,5,1.791759469228055,3,1.6666666666666667,1.2666666666666666,"{65, 66, 69}","{69: 1, 66: 1, 65: 3}",2026-06-18 00:00:00,270,0
2194,985,1,3,1,1,6,0,0.0,6,1.9459101490553132,2,2.5,1.6,"{73, 74}","{74: 1, 73: 4}",2025-11-24 00:00:00,64,0
2195,3157,2,5,1,1,7,0,0.0,7,2.0794415416798357,3,2.0,2.0,"{57, 59, 60}","{60: 1, 59: 2, 57: 3}",2026-02-17 00:00:00,149,0
2196,3157,1,1,1,1,4,0,0.0,4,1.6094379124341003,3,2.0,1.4,"{89, 91, 94}","{94: 1, 91: 2, 89: 3}",2026-06-17 00:00:00,269,0
2197,3157,2,1,1,1,8,3,1.3862943611198906,5,1.791759469228055,3,1.6666666666666667,1.8666666666666667,"{89, 91, 94}","{94: 1, 91: 2, 89: 2}",2025-11-16 00:00:00,56,0
2198,3157,1,3,1,1,10,4,1.6094379124341003,6,1.9459101490553132,3,1.0,1.0,"{89, 91, 94}","{94: 1, 91: 1, 89: 1}",2025-11-16 00:00:00,56,0
2199,2369,1,5,1,1,8,0,0.0,8,2.1972245773362196,3,1.6666666666666667,1.2666666666666666,"{36, 38, 39}","{39: 1, 38: 1, 36: 3}",2026-06-11 00:00:00,263,0
2201,2369,1,5,1,1,7,0,0.0,7,2.0794415416798357,3,2.0,1.4,"{37, 38, 39}","{37: 1, 39: 2, 38: 3}",2025-11-22 00:00:00,62,0
2202,1798,1,1,1,1,7,3,1.3862943611198906,4,1.6094379124341003,3,1.6666666666666667,1.2666666666666666,"{146, 147, 149}","{146: 1, 149: 1, 147: 3}",2025-10-03 00:00:00,12,0
2205,5168,1,3,1,1,10,0,0.0,10,2.3978952727983707,3,1.6666666666666667,1.2666666666666666,"{57, 59, 60}","{59: 1, 57: 2, 60: 2}",2025-10-01 00:00:00,10,0
2206,5168,1,1,1,1,4,0,0.0,4,1.6094379124341003,3,2.3333333333333335,1.5333333333333334,"{96, 97, 101}","{96: 2, 101: 2, 97: 3}",2026-06-22 00:00:00,274,0
2207,5168,1,3,1,1,6,0,0.0,6,1.9459101490553132,3,1.3333333333333333,1.1333333333333333,"{57, 59, 60}","{59: 1, 57: 1, 60: 2}",2026-06-23 00:00:00,275,0
2208,5168,1,4,1,1,7,0,0.0,7,2.0794415416798357,3,1.6666666666666667,1.2666666666666666,"{59, 60, 62}","{59: 1, 60: 1, 62: 3}",2026-05-30 00:00:00,251,0
2210,879,1,5,1,1,9,0,0.0,9,2.302585092994046,3,1.3333333333333333,1.1333333333333333,"{24, 28, 23}","{28: 1, 24: 1, 23: 2}",2026-07-11 00:00:00,293,0
2212,2169,1,1,1,1,6,0,0.0,6,1.9459101490553132,3,2.0,1.4,"{24, 27, 23}","{24: 1, 23: 2, 27: 3}",2026-06-27 00:00:00,279,0
2215,2756,2,1,1,1,19,13,2.6390573296152584,6,1.9459101490553132,3,1.3333333333333333,1.7333333333333334,"{145, 141, 142}","{142: 1, 145: 1, 141: 2}",2025-11-26 00:00:00,66,0
2216,3738,1,4,1,1,9,0,0.0,9,2.302585092994046,2,1.5,1.2000000000000002,"{64, 68}","{68: 1, 64: 2}",2026-04-16 00:00:00,207,0
2217,3738,1,5,1,1,5,0,0.0,5,1.791759469228055,2,2.5,1.6,"{64, 66}","{64: 2, 66: 3}",2026-06-23 00:00:00,275,0
2218,4120,1,2,1,1,6,0,0.0,6,1.9459101490553132,3,2.3333333333333335,1.5333333333333334,"{42, 44, 38}","{42: 1, 44: 2, 38: 4}",2026-01-14 00:00:00,115,0
2219,4120,1,4,1,1,8,0,0.0,8,2.1972245773362196,3,1.0,1.0,"{48, 49, 53}","{49: 1, 53: 1, 48: 1}",2026-02-12 00:00:00,144,0
2220,4120,1,5,1,1,8,0,0.0,8,2.1972245773362196,3,2.3333333333333335,1.5333333333333334,"{42, 43, 38}","{38: 1, 42: 3, 43: 3}",2026-06-07 00:00:00,259,0
2221,4120,1,4,1,1,7,0,0.0,7,2.0794415416798357,3,1.3333333333333333,1.1333333333333333,"{48, 49, 53}","{49: 1, 53: 1, 48: 2}",2026-06-23 00:00:00,275,0
2222,4120,1,2,1,1,7,0,0.0,7,2.0794415416798357,3,1.6666666666666667,1.2666666666666666,"{48, 49, 53}","{49: 1, 48: 2, 53: 2}",2026-06-25 00:00:00,277,0
2223,4553,1,2,1,1,5,0,0.0,5,1.791759469228055,2,3.0,1.8000000000000003,"{1, 2}","{2: 3, 1: 3}",2026-06-03 00:00:00,255,0
2224,4553,1,3,1,1,6,0,0.0,6,1.9459101490553132,2,3.0,1.8000000000000003,"{1, 2}","{2: 2, 1: 4}",2026-06-08 00:00:00,260,0
2225,4553,2,2,1,1,12,4,1.6094379124341003,8,2.1972245773362196,2,2.0,2.0,"{1, 2}","{2: 1, 1: 3}",2025-10-08 00:00:00,17,0
2226,4553,2,2,1,1,21,13,2.6390573296152584,8,2.1972245773362196,3,1.0,1.6,"{24, 25, 28}","{28: 1, 25: 1, 24: 1}",2025-11-15 00:00:00,55,0
2229,4213,1,4,1,1,4,0,0.0,4,1.6094379124341003,3,1.6666666666666667,1.2666666666666666,"{72, 73, 71}","{73: 1, 72: 2, 71: 2}",2026-05-30 00:00:00,251,0
2230,4213,1,4,1,1,8,0,0.0,8,2.1972245773362196,3,2.0,1.4,"{88, 81, 86}","{86: 1, 81: 2, 88: 3}",2026-07-05 00:00:00,287,0
2231,5447,1,1,1,1,4,0,0.0,4,1.6094379124341003,3,2.6666666666666665,1.6666666666666665,"{65, 66, 70}","{65: 1, 66: 3, 70: 4}",2026-06-03 00:00:00,255,0
2234,4904,1,5,1,1,8,0,0.0,8,2.1972245773362196,3,2.0,1.4,"{42, 37, 38}","{37: 1, 38: 2, 42: 3}",2026-06-28 00:00:00,280,0
2235,4321,1,2,1,1,8,2,1.0986122886681098,6,1.9459101490553132,3,2.0,1.4,"{120, 121, 123}","{120: 1, 121: 2, 123: 3}",2025-12-02 00:00:00,72,0
2236,4321,1,1,1,1,11,3,1.3862943611198906,8,2.1972245773362196,3,1.6666666666666667,1.2666666666666666,"{120, 121, 123}","{120: 1, 123: 1, 121: 3}",2025-12-04 00:00:00,74,0
2240,2432,1,4,1,1,5,0,0.0,5,1.791759469228055,3,1.3333333333333333,1.1333333333333333,"{44, 37, 39}","{39: 1, 44: 1, 37: 2}",2025-10-21 00:00:00,30,0
2241,1980,2,4,1,1,6,0,0.0,6,1.9459101490553132,3,1.6666666666666667,1.8666666666666667,"{48, 51, 54}","{51: 1, 54: 2, 48: 2}",2026-06-26 00:00:00,278,0
2243,1980,1,1,1,1,7,0,0.0,7,2.0794415416798357,3,1.6666666666666667,1.2666666666666666,"{48, 51, 54}","{54: 1, 48: 2, 51: 2}",2026-07-07 00:00:00,289,0
2244,1980,2,1,1,1,14,8,2.1972245773362196,6,1.9459101490553132,3,1.3333333333333333,1.7333333333333334,"{48, 51, 54}","{54: 1, 48: 1, 51: 2}",2025-10-21 00:00:00,30,0
2246,5165,1,5,1,1,8,0,0.0,8,2.1972245773362196,3,2.6666666666666665,1.6666666666666665,"{136, 140, 135}","{135: 2, 136: 3, 140: 3}",2026-07-04 00:00:00,286,0
2247,5165,1,2,1,1,8,0,0.0,8,2.1972245773362196,3,1.0,1.0,"{136, 140, 135}","{135: 1, 136: 1, 140: 1}",2026-06-06 00:00:00,258,0
2250,2343,1,3,1,1,6,0,0.0,6,1.9459101490553132,2,1.0,1.0,"{41, 42}","{42: 1, 41: 1}",2026-07-04 00:00:00,286,0
2252,2343,1,4,1,1,6,0,0.0,6,1.9459101490553132,3,2.3333333333333335,1.5333333333333334,"{17, 10, 13}","{10: 1, 13: 2, 17: 4}",2026-07-07 00:00:00,289,0
2253,2343,1,3,1,1,10,0,0.0,10,2.3978952727983707,2,1.5,1.2000000000000002,"{41, 42}","{42: 1, 41: 2}",2026-02-03 00:00:00,135,0
2255,1130,2,1,1,1,4,0,0.0,4,1.6094379124341003,3,2.6666666666666665,2.2666666666666666,"{120, 121, 122}","{121: 2, 120: 2, 122: 4}",2026-04-06 00:00:00,197,0
