FeedbackId,MentorshipId,MenteeProfileId,MentorProfileId,Rating,Comment,CreatedAt
1432,563,2581,3,5,المينتور بيشرح الـ DB Scaling باسلوب حد عاصر الكود وفهمه صح,2025-10-13 00:00:00
1433,1559,1582,612,4,Just finished! The mentor’s guidance on Git and CI/CD was excelent.,2025-03-17 00:00:00
1434,1927,1723,1258,5,المنصه فيها ميزه الـ Dark Mode مريحه جداً لمذاكره بليل,2025-08-04 00:00:00
1435,1142,1930,1165,5,الـ Roadmap شامله كل حاجه محتاجها عشان الاقي شغل,2025-10-28 00:00:00
1436,433,3929,302,3,I’m in the midle of the program and I’m just gathering information.,2026-01-01 00:00:00
1437,344,3781,1118,5,الرود ماب متقسمه Chunks صغيره سهله الهضم والاستيعاب,2024-06-13 00:00:00
1438,1030,5253,686,3,The mentor is very smart but he uses to much jargon for beginers.,2025-11-25 00:00:00
1439,1234,5165,701,5,المينتورشيب دي خلتني اتعامل مع الـ Memory Management باحترافيه عاليه,2026-02-17 00:00:00
1440,499,2876,945,5,السيشنز الايف تفاعليه جداً والمينتور مبيسيبش حد غير وهو فاهم كل نقطه,2025-06-16 00:00:00
1441,1224,4308,273,3,انا بتابع بروفايل المينتور عشان اشوف لو فيه اي تحديثات في الجدول,2025-03-13 00:00:00
1442,1812,4961,9,3,المينتورشيب بتقدم محتوي مقبول بس محتاجه تحديث لبعض الـ Libraries,2025-11-29 00:00:00
1443,1738,3517,941,3,المينتور بيجاوب علي قد السءال ومبيديش تفاصيل اضافيه بره المنهج,2025-07-29 00:00:00
1444,2401,3295,889,5,بجد المينتورشيب دي احسن قرار خدته عشان ابدا مساري المهني صح,2025-06-10 00:00:00
1445,2743,3739,517,3,المينتورشيب محتاجه وقت فراغ كبير عشان تقدر تلاحق علي التاسكات,2024-08-17 00:00:00
1446,1227,1760,297,5,المينتور بيعرف يبسط الـ SQL باسلوب صنايعي شاطر، مش مجرد مدرس,2025-08-31 00:00:00
1447,3177,2408,503,3,ضغط الشغل في الفتره دي مستحيل يسمح بحاجه تانيه,2026-01-14 00:00:00
1448,1385,3393,1325,5,بجد تجربه الـ Per Review مع زمايلي خلتني اتعرف علي اخطاء مكنتش شايفها,2025-11-04 00:00:00
1449,1300,3917,13,3,"I am halfway through, the content is okay but neds more organization.",2024-12-20 00:00:00
1450,2085,4225,349,5,التاسكات بتجبرك تدور في الـ documentation وده اهم سكيل اتعلمتها,2025-12-18 00:00:00
1451,446,3521,919,3,The roadmap is predictable; it folows the standard path for web development.,2025-07-10 00:00:00
1452,1745,5375,23,4,السيشنز فيها روح حلوه وتفاعل، المينتور يخليك متحمس لسيشن الجايه,2025-11-26 00:00:00
1453,2720,2401,151,5,مكنتش متخيل ان المينتورشيب هتكون دسمه ومفيده كده رغم انها مجانيه,2025-10-12 00:00:00
1454,947,2199,1423,5,لقد وفقني اله لهذا الكورس، المينتور بجد Legendary في مجاله,2026-01-27 00:00:00
1455,1270,2849,313,5,المينتور بيعرف يحتوي كل المستويات، مصلحتك انك تلتزم معاه لاخر,2025-10-20 00:00:00
1456,2461,5286,1078,5,المينتور بيفهمنا الـ Best Practices الي الشركات بتطلبها,2025-12-08 00:00:00
1457,1479,3578,1498,3,الشرح مقبول بس المصطلحات الانجليزي كتير اوي ومحتاجه ترجمه فوريه,2025-11-26 00:00:00
1458,2352,5424,178,3,Halfway through and the mentor's presence is just there—not very impactful.,2025-07-12 00:00:00
1459,3211,5099,1258,4,المينتور بيدينا داتا كتير تعجز، بس ده الي بيخلينا جاهزين لسوق فعلاً,2025-12-01 00:00:00
1460,3240,4151,443,5,Just finished! I fel like I've gained five years of experience in just thre months of hard work.,2026-04-11 00:00:00
1461,2585,2675,1307,3,المينتور اعلن ان السيشن الجايه هتاجل ليوم الاحد بدل السبت لظروفه,2024-09-26 00:00:00
1462,717,5478,9,5,لسه مخلص وحاس اني مدين لمينتور ده بكل معلومه تقيله عرفتها,2025-08-22 00:00:00
1463,1009,4779,357,1,الرود ماب دي خريطه بجد، بس خريطه لمكان ملوش وجود,2025-05-31 00:00:00
1464,1450,3335,696,3,انا دلوقتي في نص المينتورشيب وحاس ان الرود ماب محتاجه تنظيم اكتر,2025-11-12 00:00:00
1465,2633,4106,658,5,المينتور عنده صبر ايوب وبيجاوب علي كل الاسءله مهما كانت بسيطه,2025-03-13 00:00:00
1466,773,2573,1330,5,الكورس ده احسن استثمار عملته لنفسي السنه دي بجد,2025-03-10 00:00:00
1467,2549,4061,771,5,لسه واخد الـ Certificate والمينتور كان بيشجعنا لحد اخر ثانيه في الكورس,2026-01-04 00:00:00
1468,1095,1510,246,5,المينتور متعاون جداً وبيرد في اي وقت علي Slack بتاعنا,2025-12-18 00:00:00
1469,1779,3390,916,5,المينتور دايماً بيشجعنا نسال في الـ Detail عشان نكون مبرمجين شاطرين,2026-02-27 00:00:00
1470,1756,3528,441,3,Halfway through and the roadmap is basicaly folowing the oficial documentation.,2024-07-21 00:00:00
1471,644,3782,13,3,هل المينتورشيب دي فيها تدريب علي بناء تطبيقات الموبايل ولا ويب بس؟,2025-03-10 00:00:00
1472,1748,4357,923,5,احسن حاجه ان الشرح فيه امثله من مشاريع حقيقيه في السوق,2025-08-13 00:00:00
1473,2901,5417,785,5,المينتور بيشرح الـ Deployment كانه حد شغال في Big Tech بقاله سنين,2025-09-06 00:00:00
1474,2987,4977,1310,5,بجد شابوه لمينتور، بيعرفنا ايه الي مطلوب فعلاً في سوق العمل دلوقتي,2024-06-12 00:00:00
1475,781,3676,1484,3,My career goals changed and this mentorship no longer fits,2025-12-08 00:00:00
1476,1222,4566,490,5,المنصه فيها جزء لـ Leaderboard بيخلق منافسه حلوه بينا,2025-04-28 00:00:00
1477,1316,3869,13,3,كنسلت المينتورشيب لانها محتاجه وقت تفرغ كبير ما كان عندي صراحه,2025-01-30 00:00:00
1478,2108,4096,693,5,Just completed! This mentorship is a 10/10 experience for any coder.,2026-03-10 00:00:00
1479,791,2872,1118,3,"The sesions are punctual, but they often end without much discusion.",2024-06-11 00:00:00
1480,208,4490,1476,5,المينتور شرح الـ Async/Await بطريقه خلتني افهم الـ Event Lop اخيراً,2025-10-26 00:00:00
1481,384,2708,1397,3,كنسلت المينتورشيب لانها محتاجه التزام 24 ساعه وانا معنديش الوقت ده,2025-07-15 00:00:00
1482,3062,4338,69,4,The roadmap is so comprehensive; it covers everything a junior neds.,2025-11-27 00:00:00
1483,1208,3586,1315,5,انا في نص المينتورشيب وبجد المينتور طاقته بتخليني عايز اكسر الدنيا,2024-12-16 00:00:00
1484,2878,5483,117,5,انا دلوقتي في الاسبوع العاشر، والمينتور لسه بيبهرنا بـ Real-life cases,2026-02-09 00:00:00
1485,142,5137,734,5,كنت هعمل كنسل من اول اسبوع، بس لما شفت نتيجه التاسكات كملت,2025-07-20 00:00:00
1486,2045,3365,352,3,Couldn't commit the time required for the mentorship,2025-11-25 00:00:00
1487,910,2109,672,4,الـ Roadmap فيها كل الـ Updates الجديده لـ React و Next.js,2025-10-28 00:00:00
1488,434,4118,281,5,المينتور دايماً بيحثنا علي القراءه في الـ Documentation الرسميه,2025-07-14 00:00:00
1489,3225,2922,865,5,The mentor's code reviews are elite. He catches logic flaws that I would have never noticed.,2025-11-20 00:00:00
1490,2375,5313,351,1,قررت ابدأ في مجال مختلف تماماً,2024-09-27 00:00:00
1491,2402,3778,1402,3,Switched my learning track so this mentorship isn't relevant anymore,2025-07-18 00:00:00
1492,622,4355,227,5,المينتور بيعرف يشرح الـ SQL باسلوب صنايعي فاهم المطبخ بجد,2024-12-01 00:00:00
1493,1983,3061,362,4,المينتور دايماً طاقته عاليه وبيخلينا متحمسين لكل سيشن جديده معاه,2024-08-29 00:00:00
1494,40,5424,1325,4,الرود ماب مرتبه لدرجه انك ما توه ابد، المينتور انسان منظم,2025-08-25 00:00:00
1495,2793,1806,1361,5,"This roadmap is the real deal. No fluf, just pure high-level knowledge.",2025-05-16 00:00:00
1496,803,4421,843,5,المينتور دايماً بيدينا الـ Why قبل الـ How وده قمه الاحترام لعقلنا,2025-05-17 00:00:00
1497,2820,2508,468,5,المينتور يمتلك اسلوباً راءعاً في تبسيط اعقد المفاهيم التقنيه,2025-12-21 00:00:00
1498,2063,5352,1439,5,المينتور فنان في تبسيط الـ Algorithms الصعبه وتحويلها لكود متع,2026-02-06 00:00:00
1499,3217,5371,1045,4,المينتور بيشرح الـ Clean Code باسلوب يخليك تعشق النظام في شغلك,2025-12-31 00:00:00
1500,2553,2608,655,4,لسه مخلص المينتورشيب وحاس اني Profesional Developer بجد,2025-08-22 00:00:00
1501,2282,4162,698,5,بصراحه المينتور ده فنان في تبسيط الـ Data Science المعقده,2025-11-26 00:00:00
1502,2185,1713,1345,5,المينتور بيدينا زتونه الـ CI/CD Pipelines وازاي نطبقها باحترافيه,2026-02-21 00:00:00
1503,1441,2744,548,5,لسه مخلص وحاس اني بقيت بفكر كمبرمج مش مجرد بكتب كود وخلاص,2026-03-05 00:00:00
1504,2503,1898,720,5,السيشنز الايف دايما فيها Lab بنطبق فيه عملي واحنا معاه,2024-04-01 00:00:00
1505,3216,4850,473,5,The mentor’s energy is unmatched. He makes even 8 AM sesions fun.,2024-07-06 00:00:00
1506,1067,3622,793,5,Just finished! I finaly fel like I’m in the zone when I’m coding.,2025-12-27 00:00:00
1507,843,3285,12,3,انا بتابع الدروس مع المينتور حالياً وبحاول اطبق التاسكات في وقتها,2025-10-03 00:00:00
1508,752,2960,698,5,I’m halfway through and I kep teling my friends to join the next cohort.,2025-10-08 00:00:00
1509,2865,3626,800,5,انا في نص الطريق وبدات اطبق الي اتعلمته في مشاريع حقيقيه لوحدي,2026-02-08 00:00:00
1510,2060,2547,1175,5,المينتور ده بيدينا خلاصه الخلاصه، شكراً جداً لكل القاءمين عليه,2026-02-09 00:00:00
1511,2674,1741,1053,5,المينتور عنده صبر ايوب بجد، بيعيد المعلومه عشر مرات لحد ما نفهما,2024-07-04 00:00:00
1512,1130,4023,1345,4,الرود ماب واضحه ومرتبه، المينتور صراحه ما قصر معانا ابد,2026-01-05 00:00:00
1513,2494,2806,1035,5,The mentor is incredibly humble. He makes you fel like an equal while teaching you senior skils.,2025-12-18 00:00:00
1514,1783,3542,756,3,اضطرت لانسحاب، فالمواعيد كانت Conflict تماماً مع جدول محاضراتي,2025-07-07 00:00:00
1515,929,2151,892,3,المينتورشيب بتديك الاساسيات بس وانت لازم تكمل الباقي بمجهودك تماماً,2025-07-15 00:00:00
1516,1799,4664,1114,5,المينتور دايماً بيدينا ريسورسز وادوات بيستخدمها هو شخصياً في شغله,2024-08-27 00:00:00
1517,3203,3686,407,5,انا في نص المينتورشيب وبجد متن جداً لمينتور علي دقه الملاحظه,2025-07-17 00:00:00
1518,1152,1729,583,3,عملت كنسل لان المينتور كان بيلغي السيشن كتير وده اثر علي حماسي لتعلم,2025-07-22 00:00:00
1519,179,3116,923,4,"Honestly, this mentor is a legend. He makes complex stuf lok so easy.",2025-05-19 00:00:00
1520,424,3154,556,5,المينتورشيب خلتني احس اني جزء من Comunity شاطر وبيدعم بعضه بجد,2025-10-18 00:00:00
1521,2688,2680,877,5,المواعيد كانت بتعارض مع كليتي بس المينتور كان بيسجل كل حاجه بجد,2026-02-22 00:00:00
1522,779,2428,1205,5,المينتور شاطر جداً في الـ Debuging وبيعلمنا الـ Best Practices دايماً,2025-05-14 00:00:00
1523,700,5434,829,5,The mentor’s pasion for teaching makes the most boring topics exciting.,2024-07-21 00:00:00
1524,1354,1867,655,3,Halfway through and I’m feling meh about the curent module.,2025-08-06 00:00:00
1525,2784,1839,327,3,المينتورشيب دي بتعلمنا ازاي نقرا الـ Documentation الرسميه لاي تكنولوجي,2024-06-15 00:00:00
1526,187,2571,800,5,الرود ماب واضحه ومنظمه جداً ساعدتني اعرف هبدا منين,2025-12-19 00:00:00
1527,2748,4132,935,4,الـ Projects الي عملناها في الكورس هتخلي الـ CV قوي,2025-01-02 00:00:00
1528,2179,4847,772,5,لسه مخلص وبجد الرود ماب الي المينتور عملها هي الي وصلتني لوظيفه,2024-08-29 00:00:00
