MentorshipRequirementId,ProgramId,TechnologyId,RequiredExperienceLevel
5891,2096,136,intermediate
5892,2096,138,beginner
5893,2097,135,none
5894,2097,136,none
5895,2097,138,beginner
5896,2098,41,intermediate
5897,2098,36,intermediate
5898,2099,56,beginner
5899,2099,55,beginner
5900,2099,54,none
5901,2100,27,advanced
5902,2100,25,intermediate
5903,2100,23,none
5904,2101,41,advanced
5905,2101,36,none
5906,2102,23,beginner
5907,2102,25,none
5908,2102,27,beginner
5909,2103,59,advanced
5910,2103,58,none
5911,2103,60,none
5912,2104,59,none
5913,2104,60,none
5914,2104,57,advanced
5915,2105,60,none
5916,2105,59,none
5917,2105,58,none
5918,2106,97,none
5919,2106,103,none
5920,2106,99,beginner
5921,2107,56,none
5922,2107,49,beginner
5923,2107,53,beginner
5924,2108,8,none
5925,2108,9,none
5926,2108,1,none
5927,2109,8,intermediate
5928,2109,9,intermediate
5929,2109,1,beginner
5930,2110,11,none
5931,2110,13,beginner
5932,2110,21,none
5933,2111,45,beginner
5934,2111,44,intermediate
5935,2111,40,beginner
5936,2112,45,none
5937,2112,40,beginner
5938,2112,42,none
5939,2113,115,advanced
5940,2113,114,none
5941,2114,114,beginner
5942,2114,115,none
5943,2115,117,none
5944,2115,118,beginner
5945,2115,119,none
5946,2116,107,beginner
5947,2116,104,beginner
5948,2116,109,none
5949,2117,121,intermediate
5950,2117,122,none
5951,2117,120,beginner
5952,2118,44,none
5953,2118,37,none
5954,2118,40,none
5955,2119,33,beginner
5956,2119,29,beginner
5957,2119,32,none
5958,2120,44,beginner
5959,2120,37,none
5960,2120,40,beginner
5961,2121,31,none
5962,2121,29,beginner
5963,2121,33,none
5964,2122,85,intermediate
5965,2122,88,none
5966,2122,86,beginner
5967,2123,118,none
5968,2123,119,none
5969,2123,117,beginner
5970,2124,119,beginner
5971,2124,116,none
5972,2124,118,none
5973,2125,23,none
5974,2125,26,beginner
5975,2125,24,none
5976,2126,23,none
5977,2126,26,beginner
5978,2126,24,beginner
5979,2127,22,intermediate
5980,2127,23,advanced
5981,2127,28,beginner
5982,2128,20,intermediate
5983,2128,17,beginner
5984,2129,9,none
5985,2129,8,none
5986,2129,1,beginner
5987,2130,5,beginner
5988,2130,9,intermediate
5989,2130,1,beginner
5990,2131,5,beginner
5991,2131,8,beginner
5992,2131,9,none
5993,2132,5,none
5994,2132,1,none
5995,2132,8,none
5996,2133,6,none
5997,2133,3,beginner
5998,2133,1,beginner
5999,2134,6,none
6000,2134,1,none
6001,2134,3,none
6002,2135,1,beginner
6003,2135,6,none
6004,2135,3,none
6005,2136,6,intermediate
6006,2136,1,beginner
6007,2136,3,none
6008,2137,25,intermediate
6009,2137,28,none
6010,2138,118,advanced
6011,2138,116,none
6012,2138,117,beginner
6013,2139,114,none
6014,2139,111,beginner
6015,2139,112,beginner
6016,2140,110,none
6017,2140,112,intermediate
6018,2140,113,none
6019,2141,118,beginner
6020,2141,119,intermediate
6021,2141,116,none
6022,2142,99,none
6023,2142,96,beginner
6024,2142,97,none
6025,2143,97,none
6026,2143,99,advanced
6027,2143,96,beginner
6028,2144,99,none
6029,2144,96,intermediate
6030,2144,97,none
6031,2145,82,intermediate
6032,2145,84,beginner
6033,2145,85,none
6034,2146,85,beginner
6035,2146,86,beginner
6036,2146,84,advanced
6037,2147,71,none
6038,2147,75,none
6039,2147,73,none
6040,2148,71,beginner
6041,2148,75,none
6042,2148,73,beginner
6043,2149,73,none
6044,2149,72,advanced
6045,2149,75,beginner
6046,2150,54,none
6047,2150,51,none
6048,2150,49,beginner
6049,2151,16,none
6050,2151,20,beginner
6051,2152,33,intermediate
6052,2152,32,beginner
6053,2152,34,none
6054,2153,33,advanced
6055,2153,34,beginner
6056,2153,32,none
6057,2154,16,beginner
6058,2155,121,none
6059,2155,123,none
6060,2155,122,beginner
6061,2156,20,none
6062,2156,17,none
6063,2156,14,none
6064,2157,14,intermediate
6065,2157,20,none
6066,2157,11,beginner
6067,2158,20,none
6068,2158,14,none
6069,2158,11,none
6070,2159,44,beginner
6071,2160,1,beginner
6072,2160,7,beginner
6073,2160,8,none
6074,2161,47,advanced
6075,2162,7,none
6076,2162,8,beginner
6077,2162,1,beginner
6078,2163,1,intermediate
6079,2163,3,beginner
6080,2163,4,advanced
6081,2164,32,intermediate
6082,2164,31,none
6083,2164,35,none
6084,2165,32,intermediate
6085,2165,35,none
6086,2165,31,none
6087,2166,8,intermediate
6088,2166,1,beginner
6089,2166,4,intermediate
6090,2167,86,intermediate
6091,2167,81,none
6092,2168,86,none
6093,2168,81,none
6094,2169,147,none
6095,2169,148,beginner
6096,2169,146,beginner
6097,2170,129,none
6098,2170,131,none
6099,2170,134,beginner
6100,2171,148,beginner
6101,2171,146,none
6102,2171,149,none
6103,2172,128,beginner
6104,2172,130,none
6105,2172,134,beginner
6106,2173,80,intermediate
6107,2173,78,none
6108,2173,76,beginner
6109,2174,78,none
6110,2174,80,intermediate
6111,2175,48,none
6112,2175,56,intermediate
6113,2175,51,none
6114,2176,31,advanced
6115,2176,29,beginner
6116,2176,33,none
6117,2177,48,none
6118,2177,52,beginner
6119,2178,41,advanced
6120,2178,37,none
6121,2178,36,beginner
6122,2179,9,none
6123,2179,6,beginner
6124,2179,1,intermediate
6125,2180,54,beginner
6126,2180,56,beginner
6127,2180,53,none
6128,2181,6,none
6129,2181,3,beginner
6130,2181,8,beginner
6131,2182,10,none
6132,2182,21,beginner
6133,2182,18,none
6134,2183,18,intermediate
6135,2183,14,beginner
6136,2183,13,none
6137,2184,21,intermediate
6138,2184,10,none
6139,2184,18,none
6140,2185,35,beginner
6141,2185,31,none
6142,2185,30,advanced
6143,2186,114,beginner
6144,2186,113,none
6145,2187,114,none
6146,2187,113,none
6147,2188,64,none
6148,2188,57,none
6149,2188,59,beginner
6150,2189,59,beginner
6151,2189,64,none
6152,2189,57,beginner
6153,2190,72,intermediate
6154,2190,73,beginner
6155,2190,71,beginner
6156,2191,59,advanced
6157,2191,64,beginner
6158,2191,57,none
6159,2192,70,none
6160,2192,67,none
6161,2192,66,beginner
6162,2193,65,intermediate
6163,2193,69,none
6164,2193,66,none
6165,2194,73,advanced
6166,2194,74,none
6167,2195,60,none
6168,2195,57,intermediate
6169,2195,59,beginner
6170,2196,89,intermediate
6171,2196,91,beginner
6172,2196,94,none
6173,2197,91,beginner
6174,2197,89,beginner
6175,2197,94,none
6176,2198,89,none
6177,2198,91,none
6178,2198,94,none
6179,2199,38,none
6180,2199,39,none
6181,2199,36,intermediate
6182,2200,2,beginner
6183,2200,1,beginner
6184,2200,5,beginner
6185,2201,38,intermediate
6186,2201,39,beginner
6187,2201,37,none
6188,2202,147,intermediate
6189,2202,149,none
6190,2202,146,none
6191,2203,38,advanced
6192,2203,44,none
6193,2203,43,beginner
6194,2204,48,beginner
6195,2204,52,beginner
6196,2204,54,none
6197,2205,57,beginner
6198,2205,59,none
6199,2205,60,beginner
6200,2206,96,beginner
6201,2206,97,intermediate
6202,2206,101,beginner
6203,2207,57,none
6204,2207,59,none
6205,2207,60,beginner
6206,2208,60,none
6207,2208,59,none
6208,2208,62,intermediate
6209,2209,8,intermediate
6210,2209,3,beginner
6211,2209,6,none
6212,2210,24,none
6213,2210,28,none
6214,2210,23,beginner
6215,2211,23,none
6216,2211,28,none
6217,2211,24,intermediate
6218,2212,23,beginner
6219,2212,24,none
6220,2212,27,intermediate
6221,2213,18,none
6222,2213,20,none
6223,2213,11,none
6224,2214,13,beginner
6225,2214,12,beginner
6226,2214,18,none
6227,2215,145,none
6228,2215,141,beginner
6229,2215,142,none
6230,2216,68,none
6231,2217,66,intermediate
6232,2218,42,none
6233,2218,38,advanced
6234,2218,44,beginner
6235,2219,48,none
6236,2219,53,none
6237,2219,49,none
6238,2220,38,none
6239,2220,42,intermediate
6240,2220,43,intermediate
6241,2221,53,none
6242,2221,48,beginner
6243,2221,49,none
6244,2222,48,beginner
6245,2222,53,beginner
6246,2222,49,none
6247,2223,2,intermediate
6248,2223,1,intermediate
6249,2224,1,advanced
6250,2225,1,intermediate
6251,2225,2,none
6252,2226,24,none
6253,2226,25,none
6254,2226,28,none
6255,2227,73,none
6256,2227,71,beginner
6257,2227,72,none
6258,2228,88,none
6259,2228,86,none
6260,2228,85,none
6261,2229,72,beginner
6262,2229,71,beginner
6263,2229,73,none
6264,2230,88,intermediate
6265,2230,81,beginner
6266,2230,86,none
6267,2231,65,none
6268,2231,66,intermediate
6269,2231,70,advanced
6270,2232,47,none
6271,2232,42,none
6272,2232,37,advanced
6273,2233,10,beginner
6274,2233,18,intermediate
6275,2233,11,none
6276,2234,37,none
6277,2234,38,beginner
6278,2234,42,intermediate
6279,2235,123,intermediate
6280,2235,120,none
6281,2235,121,beginner
6282,2236,123,none
6283,2236,121,intermediate
6284,2236,120,none
6285,2237,120,none
6286,2237,123,beginner
6287,2237,121,beginner
6288,2238,121,intermediate
6289,2238,123,beginner
6290,2238,120,none
6291,2239,49,none
6292,2239,55,none
6293,2239,54,beginner
6294,2240,37,beginner
6295,2240,44,none
6296,2240,39,none
6297,2241,54,beginner
6298,2241,51,none
6299,2241,48,beginner
6300,2242,13,none
6301,2242,10,none
6302,2242,11,intermediate
6303,2243,48,beginner
6304,2243,51,beginner
6305,2243,54,none
6306,2244,48,none
6307,2244,51,beginner
6308,2244,54,none
6309,2245,145,beginner
6310,2245,141,beginner
6311,2245,143,beginner
6312,2246,135,beginner
6313,2246,136,intermediate
6314,2246,140,intermediate
6315,2247,140,none
6316,2247,136,none
6317,2247,135,none
6318,2248,140,intermediate
6319,2248,136,none
6320,2248,135,none
6321,2249,131,none
6322,2249,128,advanced
6323,2249,129,beginner
6324,2250,41,none
6325,2250,42,none
6326,2251,25,none
6327,2251,24,none
6328,2251,27,beginner
6329,2252,13,beginner
6330,2252,17,advanced
6331,2252,10,none
6332,2253,41,beginner
6333,2253,42,none
6334,2254,123,beginner
6335,2254,122,none
6336,2254,121,intermediate
6337,2255,121,beginner
6338,2255,122,advanced
6339,2255,120,beginner
6340,2256,114,none
6341,2256,115,none
6342,2256,111,none
6343,2257,74,beginner
6344,2257,72,none
6345,2257,71,none
6346,2258,78,beginner
6347,2258,79,none
6348,2258,80,none
6349,2259,99,beginner
6350,2259,96,none
6351,2259,103,intermediate
6352,2260,103,beginner
6353,2260,96,none
6354,2260,99,none
6355,2261,54,none
6356,2261,50,beginner
6357,2261,48,intermediate
6358,2262,15,intermediate
6359,2262,13,beginner
6360,2263,56,beginner
6361,2263,54,beginner
6362,2263,49,advanced
6363,2264,146,beginner
6364,2264,147,none
6365,2264,149,none
6366,2265,60,intermediate
6367,2265,61,none
6368,2265,64,none
6369,2266,60,intermediate
6370,2266,57,beginner
6371,2266,64,none
6372,2267,148,none
6373,2267,149,none
6374,2267,146,none
6375,2268,153,none
6376,2268,150,beginner
6377,2268,151,none
6378,2269,146,beginner
6379,2269,149,intermediate
6380,2269,148,intermediate
6381,2270,148,none
6382,2270,149,beginner
6383,2270,146,none
6384,2271,140,beginner
6385,2271,136,intermediate
6386,2271,135,none
6387,2272,140,beginner
6388,2272,135,beginner
6389,2272,138,beginner
6390,2273,110,beginner
6391,2273,112,beginner
6392,2273,114,beginner
6393,2274,121,beginner
6394,2274,123,beginner
6395,2274,122,beginner
6396,2275,121,none
6397,2275,123,beginner
6398,2275,122,beginner
6399,2276,52,beginner
6400,2276,54,intermediate
6401,2277,52,beginner
6402,2277,54,advanced
6403,2278,106,beginner
6404,2278,108,beginner
6405,2278,104,none
6406,2279,118,advanced
6407,2279,117,intermediate
6408,2279,116,beginner
6409,2280,48,none
6410,2280,56,none
6411,2280,55,none
6412,2281,24,beginner
6413,2281,23,beginner
6414,2281,25,intermediate
6415,2282,25,none
6416,2282,26,none
6417,2282,24,beginner
6418,2283,29,none
6419,2283,32,intermediate
6420,2283,33,none
6421,2284,91,none
6422,2284,95,none
6423,2284,89,advanced
6424,2285,91,beginner
6425,2285,95,beginner
6426,2285,94,none
6427,2286,95,beginner
6428,2286,89,none
6429,2286,94,beginner
6430,2287,84,none
6431,2287,86,none
6432,2287,85,none
6433,2288,88,none
6434,2288,85,intermediate
6435,2288,86,none
6436,2289,95,none
6437,2289,89,beginner
6438,2289,92,beginner
6439,2290,89,beginner
6440,2290,94,none
6441,2290,95,beginner
6442,2291,89,none
6443,2291,94,none
6444,2291,95,beginner
6445,2292,73,advanced
6446,2292,74,none
6447,2292,71,intermediate
6448,2293,1,beginner
6449,2293,3,intermediate
6450,2293,4,beginner
6451,2294,1,beginner
6452,2294,4,none
6453,2294,3,none
6454,2295,128,beginner
6455,2295,131,none
6456,2295,134,none
6457,2296,151,none
6458,2296,154,none
6459,2296,153,none
6460,2297,154,none
6461,2297,151,none
6462,2297,153,none
6463,2298,128,none
6464,2298,131,advanced
6465,2298,132,none
6466,2299,128,none
6467,2299,133,beginner
6468,2300,142,beginner
6469,2300,144,advanced
6470,2301,138,beginner
6471,2301,135,intermediate
6472,2301,137,beginner
6473,2302,142,beginner
6474,2302,144,intermediate
6475,2303,146,none
6476,2303,148,beginner
6477,2303,149,beginner
6478,2304,154,beginner
6479,2304,153,none
6480,2304,151,intermediate
6481,2305,151,intermediate
6482,2305,153,beginner
6483,2305,154,none
6484,2306,122,none
6485,2306,121,none
6486,2306,123,intermediate
6487,2307,117,beginner
6488,2307,116,none
6489,2307,119,none
6490,2308,122,intermediate
6491,2308,121,none
6492,2308,123,beginner
6493,2309,116,beginner
6494,2309,118,beginner
6495,2309,119,none
6496,2310,118,none
6497,2310,116,none
6498,2310,119,beginner
6499,2311,118,none
6500,2311,117,beginner
6501,2311,119,beginner
6502,2312,61,beginner
6503,2312,59,beginner
6504,2312,58,intermediate
6505,2313,80,beginner
6506,2313,79,beginner
6507,2314,79,none
6508,2314,80,beginner
6509,2315,89,none
6510,2315,90,none
6511,2315,94,none
6512,2316,94,beginner
6513,2316,90,intermediate
6514,2316,89,beginner
6515,2317,76,beginner
6516,2317,80,advanced
6517,2317,77,none
6518,2318,15,beginner
6519,2318,14,none
6520,2318,11,intermediate
6521,2319,42,none
6522,2319,40,intermediate
6523,2320,56,none
6524,2320,49,intermediate
6525,2320,53,beginner
6526,2321,53,advanced
6527,2321,49,intermediate
6528,2321,56,none
6529,2322,42,none
6530,2322,40,beginner
6531,2323,121,none
6532,2323,122,none
6533,2323,123,advanced
6534,2324,121,none
6535,2324,123,beginner
6536,2324,122,intermediate
6537,2325,114,none
6538,2325,113,beginner
6539,2325,111,beginner
6540,2326,113,none
6541,2326,111,intermediate
6542,2326,114,none
6543,2327,101,none
6544,2327,99,none
6545,2327,97,beginner
6546,2328,41,intermediate
6547,2328,38,none
6548,2328,44,none
6549,2329,38,beginner
6550,2329,44,none
6551,2329,41,none
6552,2330,86,none
6553,2330,84,intermediate
6554,2330,81,none
6555,2331,86,beginner
6556,2331,85,beginner
6557,2331,84,intermediate
6558,2332,75,beginner
6559,2332,71,beginner
6560,2332,74,none
6561,2333,8,none
6562,2333,1,intermediate
6563,2333,4,beginner
6564,2334,49,beginner
6565,2334,53,none
6566,2334,52,none
6567,2335,76,none
6568,2335,77,advanced
6569,2335,78,none
6570,2336,80,beginner
6571,2336,77,intermediate
6572,2336,76,intermediate
6573,2337,77,none
6574,2337,76,none
6575,2337,80,intermediate
6576,2338,95,none
6577,2338,94,advanced
6578,2338,91,advanced
6579,2339,114,none
6580,2339,111,beginner
6581,2339,112,none
6582,2340,110,advanced
6583,2340,111,intermediate
6584,2340,114,none
6585,2341,32,intermediate
6586,2341,31,beginner
6587,2341,35,beginner
6588,2342,55,none
6589,2342,49,beginner
6590,2342,56,none
6591,2343,31,beginner
6592,2343,29,beginner
6593,2343,35,beginner
6594,2344,122,none
6595,2344,120,none
6596,2344,123,beginner
6597,2345,123,none
6598,2345,121,beginner
6599,2345,120,none
6600,2346,123,advanced
6601,2346,122,none
6602,2346,121,beginner
6603,2347,122,beginner
6604,2347,123,beginner
6605,2347,121,none
6606,2348,94,none
6607,2348,92,none
6608,2348,89,intermediate
6609,2349,85,beginner
6610,2349,87,none
6611,2349,81,beginner
6612,2350,92,beginner
6613,2350,89,beginner
6614,2350,94,none
6615,2351,89,none
6616,2351,94,none
6617,2351,92,none
6618,2352,85,none
6619,2352,87,beginner
6620,2352,86,none
6621,2353,93,beginner
6622,2353,95,beginner
6623,2353,89,none
6624,2354,145,none
6625,2354,142,none
6626,2354,141,advanced
6627,2355,134,intermediate
6628,2355,128,none
6629,2355,130,intermediate
6630,2356,131,none
6631,2356,128,beginner
6632,2356,134,none
6633,2357,142,none
6634,2357,141,intermediate
6635,2357,145,none
6636,2358,141,beginner
6637,2358,145,intermediate
6638,2358,142,none
6639,2359,86,none
6640,2359,85,advanced
6641,2359,84,intermediate
6642,2360,96,none
6643,2360,103,none
6644,2360,98,intermediate
6645,2361,71,beginner
6646,2361,72,none
6647,2361,75,none
6648,2362,84,intermediate
6649,2362,86,none
6650,2362,88,intermediate
6651,2363,142,beginner
6652,2363,143,none
6653,2363,141,none
6654,2364,154,intermediate
6655,2364,151,intermediate
6656,2364,152,beginner
6657,2365,142,advanced
6658,2365,141,intermediate
6659,2365,143,none
6660,2366,140,none
6661,2366,135,none
6662,2366,136,beginner
6663,2367,4,none
6664,2367,5,beginner
6665,2367,3,none
6666,2368,4,none
6667,2368,5,beginner
6668,2368,3,none
6669,2369,23,intermediate
6670,2369,22,intermediate
6671,2369,25,advanced
6672,2370,1,none
6673,2370,3,beginner
6674,2370,5,none
6675,2371,29,beginner
6676,2371,34,none
6677,2371,32,none
6678,2372,31,beginner
6679,2372,29,none
6680,2372,34,beginner
6681,2373,36,beginner
6682,2373,40,none
6683,2373,45,none
6684,2374,36,beginner
6685,2374,45,none
6686,2374,40,beginner
6687,2375,69,none
6688,2375,67,none
6689,2375,65,none
6690,2376,58,beginner
6691,2376,60,none
6692,2376,59,none
6693,2377,117,beginner
6694,2377,116,none
6695,2377,118,intermediate
6696,2378,24,none
6697,2378,25,beginner
6698,2378,27,advanced
6699,2379,39,intermediate
6700,2379,38,intermediate
6701,2380,5,none
6702,2380,7,intermediate
6703,2380,3,none
6704,2381,39,none
6705,2381,38,beginner
6706,2382,28,beginner
6707,2382,24,intermediate
6708,2383,31,beginner
6709,2383,33,intermediate
6710,2383,32,intermediate
6711,2384,24,beginner
6712,2384,28,none
6713,2385,120,beginner
6714,2385,123,beginner
6715,2386,128,beginner
6716,2387,133,beginner
6717,2387,128,beginner
6718,2388,80,intermediate
6719,2388,77,none
6720,2388,76,beginner
6721,2389,37,none
6722,2389,43,advanced
6723,2389,44,none
6724,2390,25,none
6725,2390,27,none
6726,2391,3,advanced
6727,2391,1,none
6728,2391,9,none
6729,2392,127,none
6730,2392,126,none
6731,2392,124,none
6732,2393,109,beginner
6733,2393,104,beginner
6734,2393,106,none
6735,2394,124,none
6736,2394,126,none
6737,2394,127,none
6738,2395,37,beginner
6739,2395,41,none
6740,2395,38,advanced
6741,2396,3,intermediate
6742,2396,1,intermediate
6743,2396,5,beginner
6744,2397,4,beginner
6745,2397,5,advanced
6746,2397,1,none
6747,2398,5,intermediate
6748,2398,1,none
6749,2398,4,beginner
6750,2399,5,beginner
6751,2399,3,beginner
6752,2399,1,none
6753,2400,40,none
6754,2400,36,none
6755,2400,42,intermediate
6756,2401,29,beginner
6757,2401,33,beginner
6758,2401,31,none
6759,2402,42,intermediate
6760,2402,36,beginner
6761,2402,40,none
6762,2403,42,none
6763,2403,36,beginner
6764,2403,40,beginner
6765,2404,31,beginner
6766,2404,33,beginner
6767,2404,32,beginner
6768,2405,51,beginner
6769,2405,54,beginner
6770,2406,95,advanced
6771,2407,100,intermediate
6772,2408,76,none
6773,2408,79,beginner
6774,2408,80,none
6775,2409,79,advanced
6776,2409,76,none
6777,2409,80,none
6778,2410,143,beginner
6779,2411,31,none
6780,2411,34,none
6781,2411,33,beginner
6782,2412,34,none
6783,2412,33,beginner
6784,2412,31,none
6785,2413,26,none
6786,2413,24,none
6787,2413,25,beginner
6788,2414,25,beginner
6789,2414,24,none
6790,2414,26,intermediate
6791,2415,29,none
6792,2415,34,intermediate
6793,2415,33,none
6794,2416,84,beginner
6795,2416,81,intermediate
6796,2416,86,beginner
