CommentId,ProgramId,UserId,CommentText,CreatedAt,IsDeleted
1754,1738,97,Docker is very valuable for real-world projects.,2025-09-22 15:00:00,no
1755,1229,4841,How much experience is needed in Logo Design Tools?,2025-07-19 04:00:00,no
1756,1229,2040,Will this mentorship cover advanced Logo Design Tools topics?,2025-07-19 13:00:00,no
1757,1229,4230,Is there a community of mentees I can connect with?,2025-07-19 04:00:00,no
1758,879,1316,Figma is very valuable for real-world projects.,2025-03-24 08:00:00,no
1759,879,2220,Is Figma beginner friendly for this mentorship?,2025-03-24 15:00:00,no
1760,3109,5147,How much experience is needed in Zeplin?,2024-07-26 12:00:00,no
1761,3006,1991,Can someone explain more about Adobe XD?,2025-06-20 15:00:00,no
1762,3006,547,Mentees should spend extra time practicing Adobe XD.,2025-06-20 07:00:00,no
1763,2590,865,Django is one of the most important skills in this mentorship.,2024-11-25 02:00:00,yes
1764,2590,1976,Do I need prior knowledge of Django before joining?,2024-11-25 09:00:00,no
1765,1033,3810,Will this mentorship cover advanced Transformers topics?,2025-10-02 05:00:00,no
1766,3175,2729,Is Financial Modeling beginner friendly for this mentorship?,2025-10-09 03:00:00,no
1767,2624,3073,Will this mentorship cover advanced LAMP Stack topics?,2025-10-19 05:00:00,no
1768,596,162,Strong understanding of REST Architecture will help mentees succeed.,2024-08-11 03:00:00,no
1769,1846,918,Mentees should spend extra time practicing Django + React.,2025-10-17 05:00:00,no
1770,1000,1332,CSS is one of the most important skills in this mentorship.,2024-06-16 01:00:00,yes
1771,1943,4923,Do I need prior knowledge of Ionic before joining?,2024-10-24 16:00:00,no
1772,2711,5230,How much experience is needed in Sketch?,2025-09-27 16:00:00,no
1773,2736,5165,How much experience is needed in Figma?,2025-08-10 12:00:00,no
1774,954,5267,Is Power BI beginner friendly for this mentorship?,2025-04-19 18:00:00,no
1775,1937,4422,How much experience is needed in iOS (Swift)?,2025-08-01 22:20:39,no
1776,1892,1596,Can someone explain more about Bootstrap?,2025-10-06 12:00:00,no
1777,1863,4972,Can someone explain more about Terraform?,2025-09-19 17:00:00,no
1778,1318,4017,Is Pitch Deck Tools beginner friendly for this mentorship?,2025-09-16 10:00:00,no
1779,640,1956,Will this mentorship cover advanced Photoshop topics?,2025-08-14 12:00:00,no
1780,1350,3309,Will this mentorship cover advanced SASS / SCSS topics?,2025-10-06 05:00:00,no
1781,2093,4792,Will this mentorship cover advanced Matplotlib topics?,2025-09-29 13:00:00,no
1782,445,3615,Do I need prior knowledge of AWS before joining?,2024-04-12 02:00:00,no
1783,366,2947,How much experience is needed in SWOT Analysis?,2025-08-28 18:00:00,no
1784,2693,4673,Is Trello beginner friendly for this mentorship?,2025-07-22 17:00:00,no
1785,3017,559,Mentees should spend extra time practicing Interview Preparation Frameworks.,2025-08-10 04:00:00,no
1786,1671,3190,Will this mentorship cover advanced BPMN topics?,2025-04-30 09:00:00,no
1787,2548,2067,Can someone explain more about Seaborn?,2024-03-27 03:00:00,no
1788,2690,4406,Is R beginner friendly for this mentorship?,2024-09-20 09:00:00,no
1789,2341,147,Transformers is one of the most important skills in this mentorship.,2025-08-24 13:00:00,no
1790,183,1340,This mentorship focuses heavily on practical Azure experience.,2024-08-08 01:00:00,no
1791,183,3394,Will this mentorship cover advanced Azure topics?,2024-08-08 02:00:00,no
1792,2131,450,Strong understanding of Scikit-learn will help mentees succeed.,2025-09-17 16:00:00,no
1793,1572,1507,Will this mentorship cover advanced REST Architecture topics?,2025-02-27 07:00:00,no
1794,406,4151,Can someone explain more about Logo Design Tools?,2025-07-15 03:00:00,no
1795,406,114,Logo Design Tools is one of the most important skills in this mentorship.,2025-07-15 08:00:00,no
1796,2601,2008,How much experience is needed in Seaborn?,2025-05-18 03:00:00,no
1797,2601,1531,I'd appreciate more details on the curriculum.,2025-05-18 07:00:00,no
1798,2601,406,Mentees should spend extra time practicing Seaborn.,2025-05-18 05:00:00,no
1799,1185,3004,Will this mentorship cover advanced Scalability & Load Balancing topics?,2024-08-27 14:00:00,no
1800,629,2906,Can someone explain more about LAMP Stack?,2025-09-16 11:00:00,no
1801,928,4937,Is Business Model Canvas beginner friendly for this mentorship?,2025-04-14 06:00:00,no
1802,928,1440,Business Model Canvas is very valuable for real-world projects.,2025-04-14 15:00:00,no
1803,1648,4968,How much experience is needed in .NET / ASP.NET Core?,2025-10-15 17:00:00,no
1804,3076,1485,Tableau is one of the most important skills in this mentorship.,2024-01-24 08:00:00,no
1805,603,406,Mentees should spend extra time practicing Django.,2024-12-30 14:00:00,no
1806,1919,2089,Will this mentorship cover advanced Photoshop topics?,2025-06-05 08:00:00,no
1807,490,379,Trello is one of the most important skills in this mentorship.,2025-06-05 08:00:00,no
1808,390,255,Seaborn is one of the most important skills in this mentorship.,2024-11-14 08:00:00,no
1809,846,4499,Will this mentorship cover advanced Scikit-learn topics?,2025-09-07 05:00:00,no
1810,2962,502,NLTK is one of the most important skills in this mentorship.,2025-08-17 05:00:00,no
1811,1093,4998,Is Google Cloud Platform beginner friendly for this mentorship?,2024-06-17 02:00:00,no
1812,1751,131,Strong understanding of CSS will help mentees succeed.,2025-05-22 16:00:00,yes
1813,1751,1227,This mentorship focuses heavily on practical CSS experience.,2025-05-22 07:00:00,no
1814,222,1010,Mentees should spend extra time practicing Flutter.,2024-07-15 13:00:00,no
1815,288,2510,Is LightGBM beginner friendly for this mentorship?,2025-06-13 17:00:00,no
1816,474,3618,Is Node.js beginner friendly for this mentorship?,2024-05-29 04:00:00,no
1817,690,1147,This mentorship focuses heavily on practical Photoshop experience.,2024-10-05 07:00:00,no
1818,2957,4080,How much experience is needed in ETL Pipelines?,2025-06-09 09:00:00,no
1819,1596,1415,Mentees should spend extra time practicing Ionic.,2024-11-02 13:00:00,no
1820,1596,721,Strong understanding of Ionic will help mentees succeed.,2024-11-02 04:00:00,no
1821,2326,1296,Nuxt.js is very valuable for real-world projects.,2025-04-18 04:00:00,no
1822,722,3387,Will this mentorship cover advanced GraphQL topics?,2024-11-24 05:00:00,no
1823,2015,3630,How much experience is needed in Ionic?,2025-05-09 03:00:00,no
1824,827,4540,Do I need prior knowledge of Nginx before joining?,2025-10-06 11:00:00,yes
1825,684,1006,Mentees should spend extra time practicing Bootstrap.,2025-05-16 15:00:00,no
1826,2816,3331,Is Ionic beginner friendly for this mentorship?,2024-06-22 05:00:00,no
1827,321,2450,Will this mentorship cover advanced Market Research Tools topics?,2024-06-22 03:00:00,no
1828,1283,1009,Android (Java) is very valuable for real-world projects.,2025-01-08 05:00:00,no
1829,345,1414,React Native is very valuable for real-world projects.,2025-08-27 02:00:00,no
1830,3147,3857,Do I need prior knowledge of Illustrator before joining?,2024-07-25 03:00:00,no
1831,1957,580,Mentees should spend extra time practicing User Journey Mapping.,2025-09-29 12:00:00,no
1832,3162,4286,Is Pandas beginner friendly for this mentorship?,2025-10-04 11:00:00,no
1833,666,2858,Will this mentorship cover advanced Figma topics?,2025-09-11 17:00:00,no
1834,2889,3023,How much experience is needed in Zeplin?,2024-11-14 09:00:00,yes
1835,2889,2719,Can someone explain more about Zeplin?,2024-11-14 17:00:00,no
1836,2102,3904,Can someone explain more about Photoshop?,2025-05-16 14:00:00,no
1837,1307,5269,Will this mentorship cover advanced Express.js topics?,2025-09-21 18:00:00,no
1838,1745,591,Mentees should spend extra time practicing Lean Canvas.,2025-09-25 06:00:00,no
1839,1745,1286,Lean Canvas is one of the most important skills in this mentorship.,2025-09-25 13:00:00,no
1840,1052,237,Mentees should spend extra time practicing Microservices Architecture.,2024-11-02 04:00:00,no
1841,259,5087,Do I need prior knowledge of Microservices Architecture before joining?,2025-04-30 11:00:00,yes
1842,1857,1540,Do I need prior knowledge of Machine Learning Libraries before joining?,2025-07-22 07:00:00,no
1843,2428,5115,Do I need prior knowledge of MediaPipe before joining?,2025-04-03 01:00:00,no
1844,2428,3620,Looking forward to growing my skills in this area.,2025-04-03 11:00:00,no
1845,41,2058,Can someone explain more about Vue.js?,2024-12-13 10:00:00,no
1846,2892,4125,Is TypeScript beginner friendly for this mentorship?,2025-08-15 06:00:00,yes
1847,1504,4788,Will this mentorship cover advanced Matplotlib topics?,2025-04-15 09:00:00,no
1848,1118,3928,How much experience is needed in BERT?,2025-04-18 14:00:00,no
1849,290,5203,How much experience is needed in Express.js?,2025-06-03 14:00:00,no
1850,174,4719,Can someone explain more about Brand Identity Systems?,2025-02-11 02:00:00,no
1851,2053,1793,Will this mentorship cover advanced React topics?,2025-09-03 15:00:00,no
1852,1682,3945,Do I need prior knowledge of BigQuery before joining?,2025-10-18 16:00:00,no
1853,2307,1471,SWOT Analysis is one of the most important skills in this mentorship.,2025-03-25 05:00:00,no
1854,2757,4524,How much experience is needed in YOLO?,2025-07-23 16:00:00,no
1855,1334,5260,Do I need prior knowledge of Financial Modeling before joining?,2025-05-07 12:00:00,no
1856,578,933,"Caching (Redis, Memcached) is one of the most important skills in this mentorship.",2025-03-14 03:00:00,no
1857,578,1193,"Strong understanding of Caching (Redis, Memcached) will help mentees succeed.",2025-03-14 09:00:00,no
1858,1174,1155,This mentorship focuses heavily on practical Trello experience.,2025-06-03 12:00:00,no
1859,1174,1685,Do I need prior knowledge of Trello before joining?,2025-06-03 08:00:00,no
1860,1205,1014,Premiere Pro is one of the most important skills in this mentorship.,2024-04-28 06:00:00,no
1861,715,1343,ETL Pipelines is one of the most important skills in this mentorship.,2025-10-10 09:00:00,no
1862,481,3166,Is Brand Identity Systems beginner friendly for this mentorship?,2025-10-03 03:00:00,no
1863,2274,3627,Can someone explain more about SQL?,2025-07-05 14:00:00,no
1864,2274,2204,Will this mentorship cover advanced SQL topics?,2025-07-05 10:00:00,yes
1865,1430,1282,Strong understanding of Figma will help mentees succeed.,2025-07-07 10:00:00,no
1866,2110,4502,Can someone explain more about GPT Models?,2025-04-09 14:00:00,no
1867,972,182,Strong understanding of Jira will help mentees succeed.,2025-10-11 12:00:00,no
1868,972,977,This mentorship focuses heavily on practical Jira experience.,2025-10-11 18:00:00,no
1869,1501,4971,Can someone explain more about Ansible?,2025-02-15 18:00:00,no
1870,2653,5141,Is Ionic beginner friendly for this mentorship?,2025-09-17 14:00:00,no
1871,2138,3084,Can someone explain more about ETL Pipelines?,2024-01-30 03:00:00,no
1872,2138,1098,ETL Pipelines is very valuable for real-world projects.,2024-01-30 18:00:00,yes
1873,1329,1054,Next.js Full Stack is one of the most important skills in this mentorship.,2025-05-24 07:00:00,no
1874,1329,2143,How much experience is needed in Next.js Full Stack?,2025-05-24 16:00:00,no
1875,1329,4103,Do I need prior knowledge of Next.js Full Stack before joining?,2025-05-24 09:00:00,no
1876,3152,2143,Do I need prior knowledge of Tailwind CSS before joining?,2025-07-26 17:00:00,no
1877,1853,3344,Is Tailwind CSS beginner friendly for this mentorship?,2025-10-15 10:00:00,no
1878,3195,2985,Do I need prior knowledge of Django + React before joining?,2025-09-22 01:00:00,no
1879,3195,4716,Can someone explain more about Django + React?,2025-09-22 07:00:00,no
1880,927,4753,Do I need prior knowledge of Next.js Full Stack before joining?,2025-07-11 09:00:00,no
1881,2432,2643,Is SQL beginner friendly for this mentorship?,2025-01-10 03:00:00,yes
1882,2432,1681,How much experience is needed in SQL?,2025-01-10 13:00:00,no
1883,2776,1028,Android (Kotlin) is very valuable for real-world projects.,2025-05-03 18:00:00,no
1884,1707,398,OKRs is very valuable for real-world projects.,2025-07-22 16:00:00,no
1885,1992,2548,How much experience is needed in Xamarin?,2024-08-30 04:00:00,no
1886,178,579,Mentees should spend extra time practicing Notion.,2025-09-06 01:00:00,yes
1887,2709,4007,Do I need prior knowledge of Vue.js before joining?,2025-05-15 09:00:00,no
1888,1702,4708,Is Spring Boot beginner friendly for this mentorship?,2025-02-26 12:00:00,no
1889,1702,2137,How much experience is needed in Spring Boot?,2025-02-26 01:00:00,no
1890,1702,1415,This mentorship focuses heavily on practical Spring Boot experience.,2025-02-26 05:00:00,no
1891,362,462,Career Planning Models is very valuable for real-world projects.,2025-07-13 07:00:00,no
1892,2456,72,Mentees should spend extra time practicing Bootstrap.,2024-09-26 07:00:00,no
1893,2456,4792,Do I need prior knowledge of Bootstrap before joining?,2024-09-26 09:00:00,no
1894,590,4852,Do I need prior knowledge of Terraform before joining?,2024-11-08 04:00:00,yes
1895,113,2023,How much experience is needed in CNNs?,2025-10-13 13:00:00,no
1896,113,1472,This mentorship focuses heavily on practical CNNs experience.,2025-10-13 11:00:00,no
1897,113,4471,Is CNNs beginner friendly for this mentorship?,2025-10-13 10:00:00,no
1898,1423,1737,Can someone explain more about GitLab CI?,2024-08-03 12:00:00,no
1899,1335,5440,Is Notion beginner friendly for this mentorship?,2025-05-16 02:00:00,yes
1900,2449,4434,Will this mentorship cover advanced Matplotlib topics?,2025-04-25 14:00:00,no
1901,167,2,This mentorship focuses heavily on practical Jupyter Notebook experience.,2025-08-06 07:00:00,yes
1902,430,3291,How much experience is needed in Market Research Tools?,2025-08-25 04:00:00,yes
1903,1924,2703,How much experience is needed in Next.js Full Stack?,2025-10-09 02:00:00,no
1904,2575,684,Premiere Pro is very valuable for real-world projects.,2025-09-09 18:00:00,yes
1905,568,5376,Can someone explain more about Laravel?,2024-11-21 12:00:00,no
1906,124,1999,How much experience is needed in Interview Preparation Frameworks?,2025-10-18 05:00:00,no
1907,3069,4647,Do I need prior knowledge of Zeplin before joining?,2025-09-02 08:00:00,no
1908,263,3487,Will this mentorship cover advanced Asana topics?,2025-10-13 12:00:00,no
1909,1392,864,Kubernetes is very valuable for real-world projects.,2025-03-31 18:00:00,no
1910,2315,2501,Will this mentorship cover advanced Docker topics?,2025-08-02 14:00:00,no
1911,1935,1736,Is Snowflake beginner friendly for this mentorship?,2025-06-20 12:00:00,yes
1912,351,1216,GPT Models is very valuable for real-world projects.,2025-05-16 09:00:00,yes
1913,2029,4509,Do I need prior knowledge of MERN Stack before joining?,2025-05-02 09:00:00,no
1914,703,3603,Can someone explain more about Lean Canvas?,2024-03-12 15:17:55,no
1915,450,4252,Do I need prior knowledge of Hadoop before joining?,2025-05-23 09:00:00,no
1916,471,190,Illustrator is one of the most important skills in this mentorship.,2025-03-15 04:00:00,no
1917,105,2413,Can someone explain more about OpenCV?,2025-02-17 11:00:00,no
1918,105,4425,How much experience is needed in OpenCV?,2025-02-17 09:00:00,no
1919,197,816,Mentees should spend extra time practicing SpaCy.,2025-07-02 03:00:00,no
1920,354,2951,How much experience is needed in NLTK?,2024-05-30 04:00:00,no
1921,354,83,This mentorship focuses heavily on practical NLTK experience.,2024-05-30 04:00:00,no
1922,161,5053,Is Miro beginner friendly for this mentorship?,2025-09-02 09:00:00,no
1923,812,1125,Mentees should spend extra time practicing Power BI.,2025-10-18 17:00:00,no
1924,2588,2888,Is Next.js Full Stack beginner friendly for this mentorship?,2025-06-01 08:00:00,no
1925,1659,4834,Is Nuxt.js beginner friendly for this mentorship?,2025-07-30 15:00:00,no
1926,2356,3385,Will this mentorship cover advanced Confluence topics?,2025-09-23 05:00:00,no
